date,study_site,longitude,latitude
2001-04-06,Graham,-122.60097993423324,56.36037343727546
2001-04-07,Graham,-122.57712050494523,56.361154260398195
2001-04-08,Graham,-122.56924397692104,56.3501899585636
2001-04-09,Graham,-122.55564224905065,56.3314698114421
2001-04-10,Graham,-122.58210139967645,56.33904659650315
2001-04-11,Graham,-122.59657941699723,56.349964513941636
2001-04-12,Graham,-122.57828135861413,56.34635818744666
2001-04-13,Graham,-122.60320142810025,56.350679553263596
2001-04-14,Graham,-122.57333497303557,56.33506579103262
2001-04-15,Graham,-122.63335103384122,56.37053900202692
2001-04-16,Graham,-122.63620892329683,56.34936768439762
2001-04-17,Graham,-122.64607185837718,56.36155835064563
2001-04-18,Graham,-122.55194512350728,56.31890035123709
2001-04-19,Graham,-122.59004995075891,56.344590812678376
2001-04-20,Graham,-122.62381299177915,56.33540955984911
2001-04-21,Graham,-122.61422921094551,56.35234007611762
2001-04-22,Graham,-122.57241947291385,56.34414939295173
2001-04-23,Graham,-122.5550418220824,56.35058595886822
2001-04-24,Graham,-122.55297523650451,56.36657787372646
2001-04-25,Graham,-122.61418271938521,56.371732573142175
2001-04-26,Graham,-122.60289559019266,56.36233004810329
2001-04-27,Graham,-122.6087316914181,56.33611174055706
2001-04-28,Graham,-122.62737069562773,56.342891721171874
2001-04-29,Graham,-122.63201914678898,56.34784968038422
2001-04-30,Graham,-122.64645141107667,56.36438131240909
2001-05-01,Graham,-122.65444793194428,56.38798144896021
2001-05-02,Graham,-122.65376078872312,56.37872344679028
2001-05-03,Graham,-122.68214837437615,56.336718770998424
2001-05-04,Graham,-122.72103593410792,56.37540685450687
2001-05-05,Graham,-122.71090918439232,56.400166072417086
2001-05-06,Graham,-122.68021697917948,56.39348827057963
2001-05-07,Graham,-122.68113603142505,56.36945096685515
2001-05-08,Graham,-122.71237607153678,56.39064116390794
2001-05-09,Graham,-122.76606664628952,56.3964802080905
2001-05-10,Graham,-122.73197406924895,56.39687845458383
2001-05-11,Graham,-122.77878446796934,56.39027762428957
2001-05-12,Graham,-122.7416897160474,56.36899982749283
2001-05-13,Graham,-122.86356518234794,56.41240817409079
2001-05-14,Graham,-122.90372911741125,56.43676058882029
2001-05-15,Graham,-122.78876786602335,56.394060605479446
2001-05-16,Graham,-122.7688983473011,56.36026183829018
2001-05-17,Graham,-122.80320653859297,56.380672972350304
2001-05-18,Graham,-122.89466298638894,56.40919101476289
2001-05-19,Graham,-122.8529168407581,56.42985522924228
2001-05-20,Graham,-122.86538055590209,56.37811200766772
2001-05-21,Graham,-122.94467683077713,56.421875585597846
2001-05-22,Graham,-122.96329105734497,56.40541168074819
2001-05-23,Graham,-123.05229612537438,56.42371275038522
2001-05-24,Graham,-122.9266439173032,56.391877627433594
2001-05-25,Graham,-123.00160224378949,56.393937526359636
2001-05-26,Graham,-122.9164713256797,56.352745767264516
2001-05-27,Graham,-123.12388255693261,56.452392386750766
2001-05-28,Graham,-123.16404983440721,56.48641813480618
2001-05-29,Graham,-123.1195769014115,56.44270681130217
2001-05-30,Graham,-123.00724716314332,56.377549240550394
2001-05-31,Graham,-122.9987831444807,56.414889916407354
2001-06-01,Graham,-123.17631409541075,56.46629912048224
2001-06-02,Graham,-123.15213456239367,56.46952368908958
2001-06-03,Graham,-123.10910337669323,56.400172254398825
2001-06-04,Graham,-123.09072028880367,56.43667734971001
2001-06-05,Graham,-123.08756236432008,56.4122365309905
2001-06-06,Graham,-123.11459356751261,56.4422446010207
2001-06-07,Graham,-123.04171691785272,56.397913408544674
2001-06-08,Graham,-123.11414371326872,56.43816388161155
2001-06-09,Graham,-123.06067905293826,56.40875602671156
2001-06-10,Graham,-123.17735658773786,56.49378940868504
2001-06-11,Graham,-123.15081888299088,56.479001451549976
2001-06-12,Graham,-123.10828173337235,56.459276387885815
2001-06-13,Graham,-123.12415281477992,56.48427400128257
2001-06-14,Graham,-123.08580361239973,56.4390027125049
2001-06-15,Graham,-123.09202187497525,56.43412193334259
2001-06-16,Graham,-123.10698762336622,56.45723633301391
2001-06-17,Graham,-123.04927525858095,56.43353663123621
2001-06-18,Graham,-123.10437157267053,56.42752566022321
2001-06-19,Graham,-123.08451543670817,56.425365873319706
2001-06-20,Graham,-122.99726662095365,56.38586620056228
2001-06-21,Graham,-123.05422881092342,56.40832893720179
2001-06-22,Graham,-123.1005769621851,56.45194676333929
2001-06-23,Graham,-123.13105100792214,56.402065111326394
2001-06-24,Graham,-123.08372510456836,56.42357741112434
2001-06-25,Graham,-123.0863882438562,56.46463878317711
2001-06-26,Graham,-123.20768730617564,56.50609752738452
2001-06-27,Graham,-123.10789146532038,56.44686176816375
2001-06-28,Graham,-123.07098967442444,56.449583720797094
2001-06-29,Graham,-123.08826490038905,56.46168429940604
2001-06-30,Graham,-123.1623216917802,56.44917086438531
2001-07-01,Graham,-123.13702844413602,56.41078112983497
2001-07-02,Graham,-123.13028703633798,56.45691474854633
2001-07-03,Graham,-123.0731527984223,56.407261124709855
2001-07-04,Graham,-123.12728167567485,56.41330394004261
2001-07-05,Graham,-123.11310285846214,56.407576618228475
2001-07-06,Graham,-123.01877377120324,56.404308463655255
2001-07-07,Graham,-123.08180934111775,56.39906272926854
2001-07-08,Graham,-123.16792440180294,56.49653844046865
2001-07-09,Graham,-123.19912518578703,56.473381720272215
2001-07-10,Graham,-123.19490867509194,56.46131778238727
2001-07-11,Graham,-123.15299443020089,56.44593171106699
2001-07-12,Graham,-123.19737868185443,56.51201578312179
2001-07-13,Graham,-123.23314002786947,56.44347673898415
2001-07-14,Graham,-123.20271258845517,56.45144355215938
2001-07-15,Graham,-123.17258537183201,56.421083108233546
2001-07-16,Graham,-123.20431233434135,56.42432231697237
2001-07-17,Graham,-123.2030864678492,56.49497496542292
2001-07-18,Graham,-123.0770882153705,56.450099822597764
2001-07-19,Graham,-123.26702597500483,56.487152814501115
2001-07-20,Graham,-123.13997920554252,56.46150975263678
2001-07-21,Graham,-123.13386594518857,56.48962913464766
2001-07-22,Graham,-123.117985754064,56.42519954451955
2001-07-23,Graham,-123.22303255997485,56.46710019261762
2001-07-24,Graham,-123.1359580013894,56.44176321724636
2001-07-25,Graham,-123.22004355775059,56.43896159463531
2001-07-26,Graham,-123.21392111767953,56.48681123754058
2001-07-27,Graham,-123.21656243947885,56.446588110893266
2001-07-28,Graham,-123.20358276479178,56.45994482524648
2001-07-29,Graham,-123.20939861948997,56.480856466169605
2001-07-30,Graham,-123.13776296418132,56.456844780515716
2001-07-31,Graham,-123.1449375198348,56.446448342516724
2001-08-01,Graham,-123.26342500985092,56.49040631176435
2001-08-02,Graham,-123.17224403612835,56.505548476714985
2001-08-03,Graham,-123.19834623567878,56.441942732098504
2001-08-04,Graham,-123.15352599663416,56.47625839191219
2001-08-05,Graham,-123.21695717036553,56.443665802674
2001-08-06,Graham,-123.05901950992283,56.398182692129204
2001-08-07,Graham,-123.23655952154932,56.525296296076014
2001-08-08,Graham,-123.09069612087801,56.434998360176635
2001-08-09,Graham,-123.12782796460185,56.420578833917844
2001-08-10,Graham,-123.06244864433178,56.42320050228019
2001-08-11,Graham,-123.15453253921469,56.420674808936816
2001-08-12,Graham,-123.22725853922833,56.444879224301694
2001-08-13,Graham,-123.17876253048473,56.44028560436931
2001-08-14,Graham,-123.10985310697386,56.43841618089358
2001-08-15,Graham,-123.14501607479467,56.47043759479429
2001-08-16,Graham,-123.10545447563827,56.46474241018502
2001-08-17,Graham,-123.05974326281445,56.44973620634089
2001-08-18,Graham,-123.02311701511414,56.47813918569961
2001-08-19,Graham,-123.16097121521001,56.49911228936834
2001-08-20,Graham,-123.07591452828049,56.444080003313104
2001-08-21,Graham,-122.91830449848409,56.39035684386424
2001-08-22,Graham,-123.07411425785796,56.4721903934481
2001-08-23,Graham,-123.06424537196106,56.450767604805044
2001-08-24,Graham,-123.1627091228972,56.44189985894323
2001-08-25,Graham,-123.1570408577983,56.450571095892485
2001-08-26,Graham,-123.1214241336461,56.45595087385042
2001-08-27,Graham,-123.16458695227352,56.46113336565484
2001-08-28,Graham,-123.02200059620299,56.399648778642096
2001-08-29,Graham,-122.96840242522767,56.46603194095784
2001-08-30,Graham,-122.89203564484444,56.35294946407605
2001-08-31,Graham,-122.87838520840344,56.30616542862857
2001-09-01,Graham,-122.81516463940835,56.36967490373043
2001-09-02,Graham,-122.84029437625598,56.350232789984666
2001-09-03,Graham,-122.89089361181865,56.36813328000655
2001-09-04,Graham,-123.06453594919832,56.42908348904911
2001-09-05,Graham,-122.97217455823312,56.3999689103306
2001-09-06,Graham,-123.01252934227672,56.3997777740487
2001-09-07,Graham,-122.95273211980296,56.39303979680689
2001-09-08,Graham,-123.03326153425509,56.38202950255317
2001-09-09,Graham,-122.98894344717274,56.39883730344474
2001-09-10,Graham,-122.9663433445794,56.3858924600704
2001-09-11,Graham,-122.9295095398639,56.394553993004
2001-09-12,Graham,-122.95849660257292,56.397774696984044
2001-09-13,Graham,-122.93220882705806,56.416376415746385
2001-09-14,Graham,-122.92327108995742,56.39407197577058
2001-09-15,Graham,-122.84358558433252,56.34663342228459
2001-09-16,Graham,-123.09336954619599,56.43766163873462
2001-09-17,Graham,-123.01740630164674,56.40086843119388
2001-09-18,Graham,-123.02259332537692,56.45559979661954
2001-09-19,Graham,-123.07176328283958,56.47895981291272
2001-09-20,Graham,-122.91613494404177,56.39497395974888
2001-09-21,Graham,-122.98354157443677,56.450779676912006
2001-09-22,Graham,-123.00998580340028,56.48630967193197
2001-09-23,Graham,-123.1013533997207,56.41124835291376
2001-09-24,Graham,-122.96949911179382,56.43403288828951
2001-09-25,Graham,-122.99496431692373,56.40885309396428
2001-09-26,Graham,-122.96313506035752,56.43300282549155
2001-09-27,Graham,-123.06887282157717,56.450918740585436
2001-09-28,Graham,-123.03993123206035,56.43332424897468
2001-09-29,Graham,-123.1138359072,56.4712709901933
2001-09-30,Graham,-123.0016610055624,56.38041907922362
2001-10-01,Graham,-123.00732189927005,56.48279767010641
2001-10-02,Graham,-122.8626243623948,56.407953480097504
2001-10-03,Graham,-122.97497191400602,56.407337690369474
2001-10-04,Graham,-123.0324612068189,56.41122753731033
2001-10-05,Graham,-122.96206278801098,56.36166989870617
2001-10-06,Graham,-123.01914892354762,56.43860369194643
2001-10-07,Graham,-122.95634923486229,56.40503941422999
2001-10-08,Graham,-123.02576464311647,56.389492769897714
2001-10-09,Graham,-122.9959562843677,56.393776049405986
2001-10-10,Graham,-123.01252858883007,56.42934862448644
2001-10-11,Graham,-122.82027132967069,56.38720561534004
2001-10-12,Graham,-122.94563771931696,56.37912049727075
2001-10-13,Graham,-122.87356845891141,56.3829247613387
2001-10-14,Graham,-122.93029685197139,56.419835443562164
2001-10-15,Graham,-122.88970468692358,56.43203084794398
2001-10-16,Graham,-122.85754767138259,56.422389080408585
2001-10-17,Graham,-122.88284472829021,56.38991366742768
2001-10-18,Graham,-122.80148805243344,56.389892069532756
2001-10-19,Graham,-122.80428363852197,56.3703053835592
2001-10-20,Graham,-122.7718206742748,56.40010093712314
2001-10-21,Graham,-122.79555196509187,56.376747531279804
2001-10-22,Graham,-122.75912235954543,56.34456477317883
2001-10-23,Graham,-122.76605276831225,56.34781124288887
2001-10-24,Graham,-122.82556050793055,56.359809584966996
2001-10-25,Graham,-122.86478506415509,56.46360219891496
2001-10-26,Graham,-122.87805712401429,56.40712947991227
2001-10-27,Graham,-122.8200638254974,56.368857232789765
2001-10-28,Graham,-122.82366315587309,56.41203153011037
2001-10-29,Graham,-122.82865480592454,56.39420034036577
2001-10-30,Graham,-122.75641743344048,56.39362930741415
2001-10-31,Graham,-122.81149250644364,56.42283404940743
2001-11-01,Graham,-122.78063796061888,56.39392488491252
2001-11-02,Graham,-122.78279896058146,56.369657596831786
2001-11-03,Graham,-122.75653575425608,56.36990716889055
2001-11-04,Graham,-122.76623335317765,56.3800136432111
2001-11-05,Graham,-122.77468753087675,56.402613208869965
2001-11-06,Graham,-122.68622679043895,56.40206537813307
2001-11-07,Graham,-122.74545394634254,56.421865103365796
2001-11-08,Graham,-122.66791086818657,56.37027008712159
2001-11-09,Graham,-122.71787149860825,56.361711892975336
2001-11-10,Graham,-122.7376464299091,56.40848368080118
2001-11-11,Graham,-122.68415892447129,56.36400080222752
2001-11-12,Graham,-122.68569188190585,56.37676471662589
2001-11-13,Graham,-122.66294562279447,56.392973574451965
2001-11-14,Graham,-122.72219422183953,56.35920723657351
2001-11-15,Graham,-122.75239511111663,56.33536261465952
2001-11-16,Graham,-122.61961670147082,56.381920661414846
2001-11-17,Graham,-122.71631697421928,56.39753564871625
2001-11-18,Graham,-122.6889538348467,56.39957001213309
2001-11-19,Graham,-122.70935851928064,56.404427879218204
2001-11-20,Graham,-122.65398372665098,56.41180344784161
2001-11-21,Graham,-122.63235452499765,56.38116208380277
2001-11-22,Graham,-122.69428534560332,56.3908220610442
2001-11-23,Graham,-122.65511943627408,56.40858496415342
2001-11-24,Graham,-122.66220253578645,56.401384086644136
2001-11-25,Graham,-122.62581363706005,56.439883731071646
2001-11-26,Graham,-122.65662016573768,56.40536934847847
2001-11-27,Graham,-122.68180547190342,56.40795274725944
2001-11-28,Graham,-122.68637678527017,56.42515071808786
2001-11-29,Graham,-122.68783294191907,56.44102818612652
2001-11-30,Graham,-122.74796783753202,56.43129967665551
2001-12-01,Graham,-122.70493828185784,56.42234593801854
2001-12-02,Graham,-122.7609461637685,56.477512518973164
2001-12-03,Graham,-122.69540462554896,56.43755965835878
2001-12-04,Graham,-122.72496154511849,56.38247568358757
2001-12-05,Graham,-122.70563247590789,56.415087399817516
2001-12-06,Graham,-122.71288817481523,56.44489548734948
2001-12-07,Graham,-122.68786523300147,56.39905338063584
2001-12-08,Graham,-122.69599037316114,56.37189657497623
2001-12-09,Graham,-122.65780478931245,56.379393749757746
2001-12-10,Graham,-122.72899754758515,56.423658223870085
2001-12-11,Graham,-122.70770935522391,56.420958184863906
2001-12-12,Graham,-122.68381963414635,56.4109039376685
2001-12-13,Graham,-122.58720622752641,56.32786449497911
2001-12-14,Graham,-122.63540527200718,56.40111165652581
2001-12-15,Graham,-122.71635994584334,56.4141228805268
2001-12-16,Graham,-122.65902475075119,56.37574411667874
2001-12-17,Graham,-122.62946743664655,56.36818540679904
2001-12-18,Graham,-122.65422855521726,56.39926875948572
2001-12-19,Graham,-122.66428962032452,56.409801542749605
2001-12-20,Graham,-122.69245426099451,56.42022680850924
2001-12-21,Graham,-122.76054515571238,56.40792883438632
2001-12-22,Graham,-122.66632848634417,56.37700874794684
2001-12-23,Graham,-122.61641656382716,56.35740291157142
2001-12-24,Graham,-122.55513825768485,56.336979894236116
2001-12-25,Graham,-122.61772176153451,56.3540992790631
2001-12-26,Graham,-122.59146330141363,56.33891827295721
2001-12-27,Graham,-122.59328539224991,56.33511960325598
2001-12-28,Graham,-122.59857201305047,56.35533634773717
2001-12-29,Graham,-122.66337965609458,56.3547692066528
2001-12-30,Graham,-122.64559845042878,56.37312526769852
2001-12-31,Graham,-122.61125603858937,56.38244980065778
2002-01-01,Graham,-122.59834852166901,56.37111584974535
2002-01-02,Graham,-122.62533243102199,56.34309345730814
2002-01-03,Graham,-122.59191273276325,56.33434765252893
2002-01-04,Graham,-122.59446959390229,56.35253472276916
2002-01-05,Graham,-122.64938623315504,56.40057206888681
2002-01-06,Graham,-122.72796498020716,56.313048540479286
2002-01-07,Graham,-122.55098292308305,56.29376762351848
2002-01-08,Graham,-122.63524757940493,56.32421808288227
2002-01-09,Graham,-122.57492679119315,56.334000885786544
2002-01-10,Graham,-122.56412653218197,56.334287328978505
2002-01-11,Graham,-122.5932395814649,56.353112960001894
2002-01-12,Graham,-122.61813648564818,56.37970178076755
2002-01-13,Graham,-122.63019699050665,56.36367723916074
2002-01-14,Graham,-122.66921902223996,56.427674000322
2002-01-15,Graham,-122.5573571605201,56.335427539295466
2002-01-16,Graham,-122.62036935879838,56.39003431831698
2002-01-17,Graham,-122.64997415052976,56.37327112648845
2002-01-18,Graham,-122.65095381750088,56.39505768683697
2002-01-19,Graham,-122.62823572929383,56.33838636848681
2002-01-20,Graham,-122.73471737991213,56.41622691807593
2002-01-21,Graham,-122.72717578829133,56.45190743962982
2002-01-22,Graham,-122.7070387161777,56.38890287294943
2002-01-23,Graham,-122.64311359439452,56.38529708100296
2002-01-24,Graham,-122.64943549933962,56.386455790414665
2002-01-25,Graham,-122.67353880194412,56.39345402231295
2002-01-26,Graham,-122.68094225744873,56.37383827437119
2002-01-27,Graham,-122.66827046262033,56.39175375853965
2002-01-28,Graham,-122.7327531586649,56.43747415215441
2002-01-29,Graham,-122.67323912165408,56.35749630914975
2002-01-30,Graham,-122.70927302074017,56.3985968965837
2002-01-31,Graham,-122.67432706216951,56.341574601892816
2002-02-01,Graham,-122.65466145228592,56.3493168504088
2002-02-02,Graham,-122.65482777646238,56.3679343039991
2002-02-03,Graham,-122.63123009888149,56.32335549903612
2002-02-04,Graham,-122.57506474766669,56.35033228236678
2002-02-05,Graham,-122.65971967947186,56.41351879099409
2002-02-06,Graham,-122.64031948443909,56.40577284236941
2002-02-07,Graham,-122.62366638750318,56.412792630314
2002-02-08,Graham,-122.63215575492521,56.40172650614336
2002-02-09,Graham,-122.60142082855927,56.386449839632206
2002-02-10,Graham,-122.71179351547632,56.45833703600415
2002-02-11,Graham,-122.60198217302208,56.3624155629941
2002-02-12,Graham,-122.62034509100059,56.36458958681421
2002-02-13,Graham,-122.63106955551628,56.39990942855238
2002-02-14,Graham,-122.56148446343357,56.33370351802669
2002-02-15,Graham,-122.64293021654936,56.3500486088168
2002-02-16,Graham,-122.58885913125054,56.35644566975861
2002-02-17,Graham,-122.6354352860208,56.42821728943341
2002-02-18,Graham,-122.61901923906375,56.41668655634973
2002-02-19,Graham,-122.57569861857488,56.36835330092224
2002-02-20,Graham,-122.61763716253425,56.394668369938515
2002-02-21,Graham,-122.6167985781696,56.38395351660765
2002-02-22,Graham,-122.63643041428955,56.42249890281818
2002-02-23,Graham,-122.63917074374983,56.405628561576044
2002-02-24,Graham,-122.63421199664673,56.40232178248857
2002-02-25,Graham,-122.62828723590836,56.37003225016077
2002-02-26,Graham,-122.57965195330479,56.36569615276152
2002-02-27,Graham,-122.59423922776034,56.35849993120481
2002-02-28,Graham,-122.6279668761564,56.40491905797209
2002-03-01,Graham,-122.65518800221022,56.44373506022179
2002-03-02,Graham,-122.65116802836486,56.42861203507023
2002-03-03,Graham,-122.57287336768076,56.40043958812907
2002-03-04,Graham,-122.62530184370121,56.40061707134072
2002-03-05,Graham,-122.61364552209085,56.41253417892398
2002-03-06,Graham,-122.59094202041378,56.41279473452352
2002-03-07,Graham,-122.60802128835265,56.38960734365107
2002-03-08,Graham,-122.59693045023171,56.38699579247422
2002-03-09,Graham,-122.56414814855681,56.38791492683662
2002-03-10,Graham,-122.60584840214517,56.424522944604455
2002-03-11,Graham,-122.600440948872,56.42543240371125
2002-03-12,Graham,-122.63489429520328,56.41398809326852
2002-03-13,Graham,-122.59538360525862,56.38860067207373
2002-03-14,Graham,-122.58564758660873,56.39071022942486
2002-03-15,Graham,-122.57799569788548,56.40344199221708
2002-03-16,Graham,-122.57783567772462,56.39516852531882
2002-03-17,Graham,-122.52333386953653,56.37650935627953
2002-03-18,Graham,-122.55800625660629,56.39807651974633
2002-03-19,Graham,-122.55198011392197,56.38391002157927
2002-03-20,Graham,-122.519820668843,56.35751151470257
2002-03-21,Graham,-122.52563432080339,56.37403598181424
2002-03-22,Graham,-122.53151763449911,56.38859031330558
2002-03-23,Graham,-122.52431450691103,56.37647167870626
2002-03-24,Graham,-122.54235236406006,56.398177946732005
2002-03-25,Graham,-122.55740960151176,56.3818378543027
2002-03-26,Graham,-122.55227470134135,56.440478745785484
2002-03-27,Graham,-122.48285725357704,56.33317712406551
2002-03-28,Graham,-122.50744729926939,56.3745810692003
2002-03-29,Graham,-122.47765844419021,56.332673886600546
2002-03-30,Graham,-122.454139264124,56.33299505467346
2002-03-31,Graham,-122.49897418473734,56.34881269837336
2002-04-01,Graham,-122.54833425891235,56.37201564329984
2002-04-02,Graham,-122.51652105508816,56.35289663294265
2002-04-03,Graham,-122.4945951546217,56.33374105433608
2002-04-04,Graham,-122.50402090753587,56.35616847523949
2002-04-05,Graham,-122.4802031572993,56.330364937002194
2002-04-06,Graham,-122.46844273519666,56.32590331234054
2002-04-07,Graham,-122.4698833930088,56.32142237289359
2002-04-08,Graham,-122.44945973617752,56.32747204074812
2002-04-09,Graham,-122.4716947253425,56.32719583683928
2002-04-10,Graham,-122.47973441027813,56.33164508183532
2002-04-11,Graham,-122.47684772345163,56.33157691050258
2002-04-12,Graham,-122.47316156101523,56.351243006541374
2002-04-13,Graham,-122.48413311663441,56.34243236566054
2002-04-14,Graham,-122.48669841098315,56.35759569307331
2002-04-15,Graham,-122.50034140960966,56.36605631063048
2002-04-16,Graham,-122.49084530364011,56.335894758169275
2002-04-17,Graham,-122.48872355462812,56.35792042628968
2002-04-18,Graham,-122.47229931246308,56.35429713807514
2002-04-19,Graham,-122.50110053634124,56.352491648301196
2002-04-20,Graham,-122.50303985018684,56.34572189695308
2002-04-21,Graham,-122.46517348055175,56.34391511492339
2002-04-22,Graham,-122.50653516524949,56.36758379148179
2002-04-23,Graham,-122.51175500239896,56.35429932087861
2002-04-24,Graham,-122.47563344911057,56.336775681047165
2002-04-25,Graham,-122.5091833445499,56.3550977955553
